category,product_name,product_code,description,pricing_model,unit_price,unit_basis,tier_min_ees,tier_max_ees,monthly_minimum,one_time_fee,setup_fee,billing_frequency,required_dependencies,conditions,effective_date,source_file,source_page
"RM","Learning Management System (LMS)","7780","LMS with social learning and gamification, and ability to upload content.","PEPM","$3.40","PEPM","50","99","N/A","$350.00","N/A","N/A","N/A","One-Time Fee: $350.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 176 of 413"
"RM","Learning Management System (LMS)","7780","LMS with social learning and gamification, and ability to upload content.","PEPM","$3.25","PEPM","100","249","N/A","$650.00","N/A","N/A","N/A","One-Time Fee: $650.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 177 of 413"
"RM","Learning Management System (LMS)","7780","LMS with social learning and gamification, and ability to upload content.","PEPM","$2.70","PEPM","250","499","N/A","$950.00","N/A","N/A","N/A","One-Time Fee: $950.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 178 of 413"
"RM","Learning Management System (LMS)","7780","LMS with social learning and gamification, and ability to upload content.","PEPM","$2.50","PEPM","500","999","N/A","$950.00","N/A","N/A","N/A","One-Time Fee: $950.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 179 of 413"
"RM","Learning Management System (LMS)","7780","LMS with social learning and gamification, and ability to upload content.","PEPM","$2.35","PEPM","1000","1499","N/A","$950.00","N/A","N/A","N/A","One-Time Fee: $950.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 180 of 413"
"RM","Learning Management System (LMS)","7780","LMS with social learning and gamification, and ability to upload content.","PEPM","$2.10","PEPM","1500","2499","N/A","$950.00","N/A","N/A","N/A","One-Time Fee: $950.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 181 of 413"
"RM","Content Library","8376","Create and upload compliant custom content. Includes library of 85K+ courses.","PEPM","$4.25","PEPM","1","24","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 182 of 413"
"RM","Content Library","8376","Create and upload compliant custom content. Includes library of 85K+ courses.","PEPM","$4.20","PEPM","25","49","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 183 of 413"
"RM","Content Library","8376","Create and upload compliant custom content. Includes library of 85K+ courses.","PEPM","$3.90","PEPM","50","99","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 184 of 413"
"RM","Content Library","8376","Create and upload compliant custom content. Includes library of 85K+ courses.","PEPM","$3.70","PEPM","100","249","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 185 of 413"
"RM","Content Library","8376","Create and upload compliant custom content. Includes library of 85K+ courses.","PEPM","$3.30","PEPM","250","499","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 186 of 413"
"RM","Content Library","8376","Create and upload compliant custom content. Includes library of 85K+ courses.","PEPM","$3.00","PEPM","500","999","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 187 of 413"
"RM","Content Library","8376","Create and upload compliant custom content. Includes library of 85K+ courses.","PEPM","$2.80","PEPM","1000","1499","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 188 of 413"
"RM","Content Library","8376","Create and upload compliant custom content. Includes library of 85K+ courses.","PEPM","$2.45","PEPM","1500","2499","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 189 of 413"
"RM","Predictive People Analytics","7997","AI-based predictive analytics with voice-activated conversational virtual assistant. Includes Mobile App.","Monthly","$175.00","Monthly","1","80","N/A","$1,150.00","N/A","N/A","N/A","One-Time Fee: $1,150.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 190 of 413"
"RM","Predictive People Analytics","7997","AI-based predictive analytics with voice-activated conversational virtual assistant. Includes Mobile App.","PEPM","$2.30","PEPM","81","200","N/A","$2,300.00","N/A","N/A","N/A","One-Time Fee: $2,300.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 191 of 413"
"RM","Predictive People Analytics","7997","AI-based predictive analytics with voice-activated conversational virtual assistant. Includes Mobile App.","PEPM","$2.01","PEPM","201","1000","N/A","$3,450.00","N/A","N/A","N/A","One-Time Fee: $3,450.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 192 of 413"
"RM","Predictive People Analytics","7997","AI-based predictive analytics with voice-activated conversational virtual assistant. Includes Mobile App.","PEPM","$1.73","PEPM","1001","2000","N/A","$6,900.00","N/A","N/A","N/A","One-Time Fee: $6,900.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 193 of 413"
"RM","Icon Savings Plan","8801","A portable retirement plan company that offers an IRA plan as an alternate to 401k.","Monthly","$125.00","Monthly","1","4","N/A","$1,000.00","N/A","N/A","N/A","One-Time Fee: $1,000.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 194 of 413"
"RM","Icon Savings Plan","8801","A portable retirement plan company that offers an IRA plan as an alternate to 401k.","Monthly","$150.00","Monthly","5","25","N/A","$1,000.00","N/A","N/A","N/A","One-Time Fee: $1,000.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 195 of 413"
"RM","Icon Savings Plan","8801","A portable retirement plan company that offers an IRA plan as an alternate to 401k.","Monthly","$200.00","Monthly","26","50","N/A","$1,000.00","N/A","N/A","N/A","One-Time Fee: $1,000.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 196 of 413"
"RM","Icon Savings Plan","8801","A portable retirement plan company that offers an IRA plan as an alternate to 401k.","Monthly","$250.00","Monthly","51","99","N/A","$1,000.00","N/A","N/A","N/A","One-Time Fee: $1,000.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 197 of 413"
"RM","Icon Savings Plan","8801","A portable retirement plan company that offers an IRA plan as an alternate to 401k.","Monthly","$350.00","Monthly","100","249","N/A","$2,000.00","N/A","N/A","N/A","One-Time Fee: $2,000.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 198 of 413"
"RM","Icon Savings Plan","8801","A portable retirement plan company that offers an IRA plan as an alternate to 401k.","Monthly","$450.00","Monthly","250","499","N/A","$2,000.00","N/A","N/A","N/A","One-Time Fee: $2,000.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 199 of 413"
"RM","Icon Savings Plan","8801","A portable retirement plan company that offers an IRA plan as an alternate to 401k.","Monthly","$800.00","Monthly","500","1000","N/A","$2,000.00","N/A","N/A","N/A","One-Time Fee: $2,000.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 200 of 413"
"RM","Icon Savings Plan","8801","A portable retirement plan company that offers an IRA plan as an alternate to 401k.","One-Time (Fixed)","N/A","Fixed","1001","no maximum","N/A","$2,000.00","N/A","N/A","N/A","N/A","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 201 of 413"
"RM","Always On-HR (previously known as Virtual Assistant (CVA))","8442","Previously known as Virtual Assistant (CVA). AI-based bot that delivers Microsoft Teams integration.","PEPM","$1.50","PEPM","1","99","N/A","$100.00","N/A","N/A","N/A","First Notes: Overage-Per Session .75 | Base Fee: $29.00 (Base UOM: Monthly) charged in addition to Unit Fee | One-Time Fee: $100.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 202 of 413"
"RM","Always On-HR (previously known as Virtual Assistant (CVA))","8442","Previously known as Virtual Assistant (CVA). AI-based bot that delivers Microsoft Teams integration.","PEPM","$1.40","PEPM","100","249","N/A","$100.00","N/A","N/A","N/A","First Notes: Overage-Per Session .75 | Base Fee: $29.00 (Base UOM: Monthly) charged in addition to Unit Fee | One-Time Fee: $100.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 203 of 413"
"RM","Always On-HR (previously known as Virtual Assistant (CVA))","8442","Previously known as Virtual Assistant (CVA). AI-based bot that delivers Microsoft Teams integration.","PEPM","$1.30","PEPM","250","500","N/A","$100.00","N/A","N/A","N/A","First Notes: Overage-Per Session .75 | Base Fee: $29.00 (Base UOM: Monthly) charged in addition to Unit Fee | One-Time Fee: $100.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 204 of 413"
"RM","Always On-HR (previously known as Virtual Assistant (CVA))","8442","Previously known as Virtual Assistant (CVA). AI-based bot that delivers Microsoft Teams integration.","PEPM","$1.20","PEPM","501","999","N/A","$100.00","N/A","N/A","N/A","First Notes: Overage-Per Session .75 | Base Fee: $29.00 (Base UOM: Monthly) charged in addition to Unit Fee | One-Time Fee: $100.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 205 of 413"
"RM","Always On-HR (previously known as Virtual Assistant (CVA))","8442","Previously known as Virtual Assistant (CVA). AI-based bot that delivers Microsoft Teams integration.","PEPM","$1.10","PEPM","1000","1499","N/A","$100.00","N/A","N/A","N/A","First Notes: Overage-Per Session .75 | Base Fee: $29.00 (Base UOM: Monthly) charged in addition to Unit Fee | One-Time Fee: $100.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 206 of 413"
"RM","Always On-HR (previously known as Virtual Assistant (CVA))","8442","Previously known as Virtual Assistant (CVA). AI-based bot that delivers Microsoft Teams integration.","PEPM","$1.00","PEPM","1500","2500","N/A","$100.00","N/A","N/A","N/A","First Notes: Overage-Per Session .75 | Base Fee: $29.00 (Base UOM: Monthly) charged in addition to Unit Fee | One-Time Fee: $100.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 207 of 413"
